,id
1599,mp-567375
1600,mp-1018087
1601,mp-1077442
1602,mp-865572
1603,mp-22435
1604,mp-510376
1605,mp-10964
1606,mp-1226636
1607,mp-11593
1608,mp-1024975
1609,mp-6191
1610,mp-5757
1611,mp-1226655
1612,mp-5940
1613,mp-21343
1614,mp-1226619
1615,mp-23285
1616,mp-861888
1617,mp-604453
1618,mp-1018162
1619,mp-1078370
1620,mp-1025437
1621,mp-1183850
1622,mp-754112
1623,mp-569850
1624,mp-865552
1625,mp-10316
1626,mp-11082
1627,mp-866185
1628,mp-1079017
1629,mp-866274
1630,mp-1227074
1631,mp-12006
1632,mp-1079977
1633,mp-1078450
1634,mp-866189
1635,mp-31173
1636,mp-2863
1637,mp-22952
1638,mp-582011
1639,mp-20753
1640,mp-21339
1641,mp-644499
1642,mp-1079178
1643,mp-1226751
1644,mp-21116
1645,mp-1226669
1646,mp-1079392
1647,mp-1018660
1648,mp-7095
1649,mp-1226609
1650,mp-1070753
1651,mp-1112
1652,mp-568182
1653,mp-1025095
1654,mp-20933
1655,mp-5820
1656,mp-3437
1657,mp-4454
1658,mp-1226659
1659,mp-1226692
1660,mp-764
1661,mp-2873
1662,mp-6258
1663,mp-20766
1664,mp-1226908
1665,mp-1080708
1666,mp-1226800
1667,mp-1096897
1668,mp-672238
1669,mp-22740
1670,mp-1080057
1671,mp-1226605
1672,mp-1226625
1673,mp-22683
1674,mp-2801
1675,mp-20173
1676,mp-1213794
1677,mp-1226656
1678,mp-5452
1679,mp-761
1680,mp-1226639
1681,mp-1183803
1682,mp-984702
1683,mp-1183776
1684,mp-984355
1685,mp-1226635
1686,mp-1183861
1687,mp-1183873
1688,mp-557720
1689,mp-1226668
1690,mp-20722
1691,mp-20245
1692,mp-1025450
1693,mp-204
1694,mp-21882
1695,mp-6957
1696,mp-3035
1697,mp-11317
1698,mp-1018276
1699,mp-1077578
1700,mp-1071448
1701,mp-1226702
1702,mp-1025144
1703,mp-31492
1704,mp-1226588
1705,mp-1226572
1706,mp-2209
1707,mp-1226676
1708,mp-1025446
1709,mp-1226750
1710,mp-862696
1711,mp-1226621
1712,mp-1226631
1713,mp-1226613
1714,mp-1226603
1715,mp-1226513
1716,mp-3494
1717,mp-1226576
1718,mp-1190078
1719,mp-580215
1720,mp-1226544
1721,mp-1079395
1722,mp-4219
1723,mp-21055
1724,mp-1068908
1725,mp-13467
1726,mp-5577
1727,mp-22343
1728,mp-13122
1729,mp-13121
1730,mp-984703
1731,mp-24011
1732,mp-505569
1733,mp-1008376
1734,mp-702
1735,mp-1184341
1736,mp-1079310
1737,mp-30506
1738,mp-862668
1739,mp-1183753
1740,mp-1183859
1741,mp-1183730
1742,mp-1025426
1743,mp-672191
1744,mp-19718
1745,mp-636232
1746,mp-20665
1747,mp-1226682
1748,mp-19834
1749,mp-20449
1750,mp-21492
1751,mp-1206393
1752,mp-21387
1753,mp-20231
1754,mp-640922
1755,mp-1071478
1756,mp-1079553
1757,mp-21278
1758,mp-21460
1759,mp-1206576
1760,mp-1206906
1761,mp-20369
1762,mp-19961
1763,mp-20975
1764,mp-20294
1765,mp-1226564
1766,mp-1226519
1767,mp-582
1768,mp-1226499
1769,mp-1183764
1770,mp-1038816
1771,mp-1080547
1772,mp-865037
1773,mp-759835
1774,mp-1183717
1775,mp-1183727
1776,mp-1205969
1777,mp-22237
1778,mp-21375
1779,mp-1183744
1780,mp-13435
1781,mp-19731
1782,mp-19934
1783,mp-1213760
1784,mp-21518
1785,mp-13254
1786,mp-1039345
1787,mp-19865
1788,mp-1798
1789,mp-1038976
1790,mp-1226628
1791,mp-5951
1792,mp-505331
1793,mp-5901
1794,mp-21089
1795,mp-2965
1796,mp-2493
1797,mp-1226927
1798,mp-1226518
1799,mp-1226536
1800,mp-1183768
1801,mp-1226534
1802,mp-1226502
1803,mp-1226607
1804,mp-21188
1805,mp-1061766
1806,mp-19741
1807,mp-1076951
1808,mp-3541
1809,mp-1226516
1810,mp-22539
1811,mp-1077900
1812,mp-1025558
1813,mp-1654
1814,mp-21006
1815,mp-10860
1816,mp-3325
1817,mp-569697
1818,mp-1910
1819,mp-10688
1820,mp-755007
1821,mp-20194
1822,mp-1226566
1823,mp-2098
1824,mp-2154
1825,mp-12920
1826,mp-7003
1827,mp-21372
1828,mp-1207218
1829,mp-574244
1830,mp-1018661
1831,mp-1183814
1832,mp-20225
1833,mp-1018086
1834,mp-1226749
1835,mp-1226507
1836,mp-1226474
1837,mp-2092
1838,mp-1025415
1839,mp-983551
1840,mp-983559
1841,mp-1226498
1842,mp-1183860
1843,mp-1178453
1844,mp-21245
1845,mp-1226551
1846,mp-2109
1847,mp-1226653
1848,mp-11318
1849,mp-1226629
1850,mp-542777
1851,mp-27861
1852,mp-1018117
1853,mp-1079682
1854,mp-951
1855,mp-1518
1856,mp-1226581
1857,mp-607
1858,mp-1206127
1859,mp-1096
1860,mp-4973
1861,mp-1018663
1862,mp-387
1863,mp-1024986
1864,mp-30152
1865,mp-1079698
1866,mp-1079881
1867,mp-1183738
1868,mp-16275
1869,mp-1226501
1870,mp-1077197
1871,mp-2563
1872,mp-1018665
1873,mp-21115
1874,mp-1226539
1875,mp-1226579
1876,mp-1226545
1877,mp-1226517
1878,mp-604496
1879,mp-29535
1880,mp-20710
1881,mp-1072537
1882,mp-505005
1883,mp-1072580
1884,mp-1206104
1885,mp-1207119
1886,mp-31078
1887,mp-8653
1888,mp-1898
1889,mp-1080480
1890,mp-5605
1891,mp-5173
1892,mp-569496
1893,mp-1079402
1894,mp-4433
1895,mp-571044
1896,mp-1018666
1897,mp-15653
1898,mp-4537
1899,mp-1226508
1900,mp-4767
1901,mp-3826
1902,mp-3284
1903,mp-1025411
1904,mp-4090
1905,mp-1025521
1906,mp-1226491
1907,mp-3566
1908,mp-30043
1909,mp-1068906
1910,mp-1068364
1911,mp-1207122
1912,mp-1070394
1913,mp-13120
1914,mp-1226561
1915,mp-1183757
1916,mp-1183758
1917,mp-1226571
1918,mp-11081
1919,mp-867310
1920,mp-20835
1921,mp-19766
1922,mp-22763
1923,mp-12374
1924,mp-1911
1925,mp-1525
1926,mp-1018667
1927,mp-19860
1928,mp-1079004
1929,mp-1206755
1930,mp-867298
1931,mp-867361
1932,mp-1018668
1933,mp-30512
1934,mp-1018669
1935,mp-20603
1936,mp-1184197
1937,mp-1183796
1938,mp-1226528
1939,mp-1226470
1940,mp-1226542
1941,mp-984048
1942,mp-1226769
1943,mp-866045
1944,mp-1226495
1945,mp-1226560
1946,mp-1226462
1947,mp-1226466
1948,mp-1006256
1949,mp-984049
1950,mp-1226510
1951,mp-986
1952,mp-1226469
1953,mp-1226468
1954,mp-1183743
1955,mp-1226509
1956,mp-1018671
1957,mp-1226471
1958,mp-1006399
1959,mp-1079342
1960,mp-1226673
1961,mp-13207
1962,mp-13382
1963,mp-22620
1964,mp-1226464
1965,mp-1385
1966,mp-867186
1967,mp-1077954
1968,mp-1207054
1969,mp-1226792
1970,mp-1226538
1971,mp-640118
1972,mp-7247
1973,mp-13118
1974,mp-1226482
1975,mp-394
1976,mp-1183760
1977,mp-1226839
1978,mp-1226882
1979,mp-1077367
1980,mp-1078363
1981,mp-23003
1982,mp-1025352
1983,mp-985438
1984,mp-1183867
1985,mp-1226843
1986,mp-1226767
1987,mp-9277
1988,mp-1226816
1989,mp-5684
1990,mp-1226885
1991,mp-1226857
1992,mp-1025289
1993,mp-1226999
1994,mp-1226813
1995,mp-1207253
1996,mp-1206251
1997,mp-1183809
1998,mp-19733
1999,mp-1227310
2000,mp-1094918
2001,mp-10068
2002,mp-1226784
2003,mp-1078566
2004,mp-13263
2005,mp-1206003
2006,mp-1226780
2007,mp-1226785
2008,mp-1227379
2009,mp-22713
2010,mp-2721
2011,mp-1226828
2012,mp-1226790
2013,mp-1025285
2014,mp-3972
2015,mp-22678
2016,mp-1226895
2017,mp-20356
2018,mp-1226772
2019,mp-27617
2020,mp-1069558
2021,mp-754640
2022,mp-1226737
2023,mp-1226899
2024,mp-1226865
2025,mp-1226898
2026,mp-1183747
2027,mp-4873
2028,mp-1226905
2029,mp-1226822
2030,mp-1226818
2031,mp-985471
2032,mp-574021
2033,mp-1226796
2034,mp-1226797
2035,mp-21393
2036,mp-10036
2037,mp-10881
2038,mp-1206367
2039,mp-3603
2040,mp-19920
2041,mp-569898
2042,mp-1226804
2043,mp-1183746
2044,mp-20984
2045,mp-20992
2046,mp-606102
2047,mp-1227195
2048,mp-1226900
2049,mp-570018
2050,mp-1025404
2051,mp-1226836
2052,mp-1226864
2053,mp-1226845
2054,mp-1226902
2055,mp-20735
2056,mp-1206922
2057,mp-21412
2058,mp-1226855
2059,mp-675328
2060,mp-1226998
2061,mp-1008394
2062,mp-54
2063,mp-19178
2064,mp-583
2065,mp-553946
2066,mp-1018672
2067,mp-997161
2068,mp-20857
2069,mp-1069105
2070,mp-7573
2071,mp-30033
2072,mp-696114
2073,mp-1226052
2074,mp-555908
2075,mp-559435
2076,mp-21237
2077,mp-1206874
2078,mp-27913
2079,mp-24105
2080,mp-23853
2081,mp-569610
2082,mp-1226007
2083,mp-1025557
2084,mp-448
2085,mp-1226076
2086,mp-1226009
2087,mp-1226018
2088,mp-1226021
2089,mp-1226037
2090,mp-1226004
2091,mp-1226017
2092,mp-1226048
2093,mp-1226512
2094,mp-1183751
2095,mp-22408
2096,mp-1272749
2097,mp-22270
2098,mp-1018673
2099,mp-1183687
2100,mp-949
2101,mp-556492
2102,mp-922
2103,mp-865960
2104,mp-1147746
2105,mp-2644
2106,mp-4962
2107,mp-1226035
2108,mp-1226005
2109,mp-9835
2110,mp-604908
2111,mp-20862
2112,mp-7577
2113,mp-2379
2114,mp-1226006
2115,mp-1226011
2116,mp-20536
2117,mp-561319
2118,mp-20155
2119,mp-865733
2120,mp-1225994
2121,mp-1009641
2122,mp-493
2123,mp-10055
2124,mp-22631
2125,mp-1025190
2126,mp-13446
2127,mp-35189
2128,mp-1226449
2129,mp-1025425
2130,mp-1226447
2131,mp-1139
2132,mp-1205986
2133,mp-1183837
2134,mp-865193
2135,mp-11800
2136,mp-19807
2137,mp-2157
2138,mp-1226072
2139,mp-1206425
2140,mp-90
2141,mp-19378
2142,mp-4182
2143,mp-3532
2144,mp-1018084
2145,mp-20717
2146,mp-1205827
2147,mp-15681
2148,mp-996996
2149,mp-7113
2150,mp-1070789
2151,mp-1080664
2152,mp-1226228
2153,mp-1226242
2154,mp-27710
2155,mp-27842
2156,mp-27734
2157,mp-559161
2158,mp-22946
2159,mp-567504
2160,mp-1206397
2161,mp-570863
2162,mp-1183740
2163,mp-1008224
2164,mp-1087479
2165,mp-510625
2166,mp-5862
2167,mp-554340
2168,mp-560338
2169,mp-1391848
2170,mp-1206083
2171,mp-1226258
2172,mp-1226236
2173,mp-1226310
2174,mp-1226245
2175,mp-1226216
2176,mp-1018081
2177,mp-1226290
2178,mp-1226213
2179,mp-1226230
2180,mp-567981
2181,mp-1183690
2182,mp-1183688
2183,mp-1070544
2184,mp-1206594
2185,mp-24287
2186,mp-24040
2187,mp-24208
2188,mp-558864
2189,mp-1226229
2190,mp-753633
2191,mp-12083
2192,mp-557158
2193,mp-1213733
2194,mp-1183691
2195,mp-4989
2196,mp-690539
2197,mp-1079966
2198,mp-784631
2199,mp-1007923
2200,mp-1226284
2201,mp-755073
2202,mp-19177
2203,mp-510421
2204,mp-21048
2205,mp-7291
2206,mp-1226189
2207,mp-865786
2208,mp-1206750
2209,mp-2515
2210,mp-1226226
2211,mp-1077996
2212,mp-12585
2213,mp-22998
2214,mp-755263
2215,mp-1641
2216,mp-22498
2217,mp-1009581
2218,mp-865791
2219,mp-8937
2220,mp-1018066
2221,mp-1206591
2222,mp-685055
2223,mp-12743
2224,mp-1077939
2225,mp-18785
2226,mp-1232268
2227,mp-15809
2228,mp-1078160
2229,mp-1025239
2230,mp-20197
2231,mp-10371
2232,mp-19821
2233,mp-675581
2234,mp-1226352
2235,mp-8780
2236,mp-1025151
2237,mp-1226355
2238,mp-1226363
2239,mp-1213747
2240,mp-889
2241,mp-1226302
2242,mp-1231
2243,mp-3000
2244,mp-20685
2245,mp-1609
2246,mp-505628
2247,mp-1226323
2248,mp-416
2249,mp-10374
2250,mp-21244
2251,mp-964
2252,mp-27840
2253,mp-729
2254,mp-1226248
2255,mp-1226346
2256,mp-1078012
2257,mp-639727
2258,mp-571100
2259,mp-998344
2260,mp-567558
2261,mp-1096933
2262,mp-14069
2263,mp-9820
2264,mp-1206348
2265,mp-569012
2266,mp-570837
2267,mp-2667
2268,mp-997024
2269,mp-1077383
2270,mp-574599
2271,mp-9384
2272,mp-9386
2273,mp-1225884
2274,mp-1228848
2275,mp-553342
2276,mp-27422
2277,mp-29506
2278,mp-983578
2279,mp-23163
2280,mp-571222
2281,mp-541226
2282,mp-28873
2283,mp-1225916
2284,mp-28861
2285,mp-30056
2286,mp-1097916
2287,mp-7104
2288,mp-644203
2289,mp-998333
2290,mp-570231
2291,mp-568544
2292,mp-8399
2293,mp-1079080
2294,mp-7015
2295,mp-573697
2296,mp-546711
2297,mp-1147521
2298,mp-1206830
2299,mp-557018
2300,mp-571343
2301,mp-1238845
2302,mp-541037
2303,mp-553310
2304,mp-553303
2305,mp-7786
2306,mp-505198
2307,mp-754138
2308,mp-984555
2309,mp-754055
2310,mp-561751
2311,mp-1068377
2312,mp-8396
2313,mp-1076928
2314,mp-1784
2315,mp-1080749
2316,mp-505632
2317,mp-28884
2318,mp-1207125
2319,mp-1178397
2320,mp-5038
2321,mp-755651
2322,mp-9084
2323,mp-1068340
2324,mp-22988
2325,mp-28377
2326,mp-1057286
2327,mp-24668
2328,mp-625136
2329,mp-626417
2330,mp-1080797
2331,mp-1228820
2332,mp-1228835
2333,mp-27718
2334,mp-570591
2335,mp-561947
2336,mp-574379
2337,mp-1185577
2338,mp-754154
2339,mp-1078726
2340,mp-614603
2341,mp-22990
2342,mp-998323
2343,mp-998314
2344,mp-1225902
2345,mp-1183953
2346,mp-1183938
2347,mp-863759
2348,mp-1185542
2349,mp-581024
2350,mp-1185554
2351,mp-1178449
2352,mp-561586
2353,mp-23057
2354,mp-23364
2355,mp-1225894
2356,mp-551629
2357,mp-1178391
2358,mp-1225887
2359,mp-606680
2360,mp-569117
2361,mp-569055
2362,mp-1087532
2363,mp-505016
2364,mp-1077378
2365,mp-1207359
2366,mp-11181
2367,mp-510557
2368,mp-998309
2369,mp-6973
2370,mp-8658
2371,mp-5339
2372,mp-11980
2373,mp-8978
2374,mp-553308
2375,mp-1095172
2376,mp-11742
2377,mp-1441
2378,mp-675011
2379,mp-1207365
2380,mp-1206405
2381,mp-1207015
2382,mp-600089
2383,mp-23037
2384,mp-5811
2385,mp-1069538
2386,mp-998307
2387,mp-9037
2388,mp-1225895
2389,mp-1183931
2390,mp-1228944
2391,mp-1185546
2392,mp-984761
2393,mp-1185559
2394,mp-9632
2395,mp-8015
2396,mp-29266
2397,mp-9636
2398,mp-510273
2399,mp-754826
2400,mp-7977
2401,mp-9082
2402,mp-27214
2403,mp-1070375
2404,mp-998298
2405,mp-614013
2406,mp-998297
2407,mp-1213642
2408,mp-8397
2409,mp-998417
2410,mp-34293
2411,mp-972199
2412,mp-8361
2413,mp-1541909
2414,mp-1080226
2415,mp-1080231
2416,mp-1205877
2417,mp-1178388
2418,mp-753799
2419,mp-1078990
2420,mp-1029293
2421,mp-541044
2422,mp-568005
2423,mp-1070599
2424,mp-8398
2425,mp-1206323
2426,mp-1084778
2427,mp-1101093
2428,mp-13649
2429,mp-1206546
2430,mp-1025267
2431,mp-1025185
2432,mp-15157
2433,mp-697133
2434,mp-1101094
2435,mp-610706
2436,mp-28497
2437,mp-1226412
2438,mp-1025265
2439,mp-28692
2440,mp-1229172
2441,mp-27882
2442,mp-8217
2443,mp-643243
2444,mp-1238793
2445,mp-1120741
2446,mp-13948
2447,mp-29398
2448,mp-8963
2449,mp-7232
2450,mp-1185537
2451,mp-28651
2452,mp-572797
2453,mp-1183766
2454,mp-23752
2455,mp-1025252
2456,mp-1205772
2457,mp-1206528
2458,mp-555223
2459,mp-557912
2460,mp-1226192
2461,mp-1207229
2462,mp-570990
2463,mp-8995
2464,mp-689925
2465,mp-1080141
2466,mp-14336
2467,mp-7988
2468,mp-7896
2469,mp-1229109
2470,mp-23425
2471,mp-1205847
2472,mp-1078085
2473,mp-1206568
2474,mp-504729
2475,mp-543024
2476,mp-607298
2477,mp-569066
2478,mp-510268
2479,mp-11694
2480,mp-1207345
2481,mp-13548
2482,mp-30062
2483,mp-505825
2484,mp-23406
2485,mp-9262
2486,mp-23060
2487,mp-13992
2488,mp-14338
2489,mp-567942
2490,mp-1205774
2491,mp-1206623
2492,mp-28269
2493,mp-1184201
2494,mp-1011695
2495,mp-27830
2496,mp-4047
2497,mp-641923
2498,mp-608555
2499,mp-7297
2500,mp-27636
2501,mp-569885
2502,mp-1205840
2503,mp-1079364
2504,mp-1206848
2505,mp-23405
2506,mp-23465
2507,mp-540957
2508,mp-27828
2509,mp-1206662
2510,mp-1206014
2511,mp-541753
2512,mp-30234
2513,mp-1226138
2514,mp-1078265
2515,mp-1025273
2516,mp-1078823
2517,mp-638729
2518,mp-7903
2519,mp-1206511
2520,mp-635413
2521,mp-510262
2522,mp-10378
2523,mp-1120763
2524,mp-561672
2525,mp-30
2526,mp-998414
2527,mp-996975
2528,mp-8911
2529,mp-522
2530,mp-28376
2531,mp-996978
2532,mp-2103
2533,mp-1225742
2534,mp-12954
2535,mp-983565
2536,mp-997054
2537,mp-23116
2538,mp-545369
2539,mp-22913
2540,mp-996993
2541,mp-23219
2542,mp-22914
2543,mp-30999
2544,mp-1229
2545,mp-1225673
2546,mp-867917
2547,mp-24093
2548,mp-996956
2549,mp-632759
2550,mp-996973
2551,mp-570081
2552,mp-33218
2553,mp-19859
2554,mp-1225687
2555,mp-11834
2556,mp-30592
2557,mp-1184054
2558,mp-1017556
2559,mp-1692
2560,mp-1078469
2561,mp-540284
2562,mp-1213055
2563,mp-1097010
2564,mp-1018029
2565,mp-997012
2566,mp-1184119
2567,mp-644311
2568,mp-997098
2569,mp-12608
2570,mp-14116
2571,mp-1184104
2572,mp-760381
2573,mp-849086
2574,mp-867753
2575,mp-580226
2576,mp-2000
2577,mp-978532
2578,mp-10598
2579,mp-1071623
2580,mp-4701
2581,mp-1184057
2582,mp-30595
2583,mp-20826
2584,mp-755455
2585,mp-1207193
2586,mp-1225882
2587,mp-7474
2588,mp-1225826
2589,mp-1072589
2590,mp-4728
2591,mp-1407385
2592,mp-12806
2593,mp-10952
2594,mp-12855
2595,mp-23353
2596,mp-1225842
2597,mp-1225885
2598,mp-361
2599,mp-862256
2600,mp-1225835
2601,mp-1825
2602,mp-1080131
2603,mp-1225810
2604,mp-1025467
2605,mp-16566
2606,mp-1079012
2607,mp-1225832
2608,mp-1225786
2609,mp-13089
2610,mp-8976
2611,mp-1025340
2612,mp-1184008
2613,mp-20545
2614,mp-675626
2615,mp-2258
2616,mp-19724
2617,mp-580357
2618,mp-1225771
2619,mp-12086
2620,mp-1184028
2621,mp-5702
2622,mp-9814
2623,mp-867317
2624,mp-13138
2625,mp-1225676
2626,mp-1225733
2627,mp-10658
2628,mp-2167
2629,mp-567574
2630,mp-867898
2631,mp-510687
2632,mp-10965
2633,mp-1095026
2634,mp-21198
2635,mp-1225262
2636,mp-4024
2637,mp-2618
2638,mp-1183815
2639,mp-11843
2640,mp-862263
2641,mp-1078857
2642,mp-1225316
2643,mp-1225267
2644,mp-1076977
2645,mp-3053
2646,mp-1225297
2647,mp-1206330
2648,mp-1018674
2649,mp-803
2650,mp-1206601
2651,mp-569385
2652,mp-7121
2653,mp-864995
2654,mp-2627
2655,mp-1007918
2656,mp-11241
2657,mp-1080590
2658,mp-3183
2659,mp-2057
2660,mp-1024993
2661,mp-571041
2662,mp-1025143
2663,mp-3092
2664,mp-568319
2665,mp-1225311
2666,mp-22907
2667,mp-1009543
2668,mp-30453
2669,mp-30307
2670,mp-552992
2671,mp-552008
2672,mp-546266
2673,mp-864982
2674,mp-770
2675,mp-867256
2676,mp-1206542
2677,mp-867827
2678,mp-1078853
2679,mp-1079242
2680,mp-864884
2681,mp-1225370
2682,mp-1071811
2683,mp-867276
2684,mp-1183773
2685,mp-867900
2686,mp-11294
2687,mp-11295
2688,mp-1178362
2689,mp-28448
2690,mp-20350
2691,mp-3847
2692,mp-1225312
2693,mp-8742
2694,mp-1225286
2695,mp-2628
2696,mp-5135
2697,mp-19771
2698,mp-5976
2699,mp-20193
2700,mp-2551
2701,mp-1206533
2702,mp-2334
2703,mp-10992
2704,mp-20010
2705,mp-22085
2706,mp-20859
2707,mp-9304
2708,mp-675349
2709,mp-5365
2710,mp-22188
2711,mp-945779
2712,mp-1071835
2713,mp-22066
2714,mp-2917
2715,mp-1072033
2716,mp-1206430
2717,mp-1225307
2718,mp-1225278
2719,mp-1183800
2720,mp-1183795
2721,mp-1225265
2722,mp-1183828
2723,mp-1183862
2724,mp-1183794
2725,mp-1183783
2726,mp-1225578
2727,mp-1183804
2728,mp-1183842
2729,mp-1183856
2730,mp-1018065
2731,mp-22698
2732,mp-1757
2733,mp-568725
2734,mp-21426
2735,mp-4939
2736,mp-568006
2737,mp-30604
2738,mp-1225625
2739,mp-1225686
2740,mp-1225663
2741,mp-1225818
2742,mp-1225754
2743,mp-862666
2744,mp-20064
2745,mp-568354
2746,mp-1095135
2747,mp-1092296
2748,mp-570291
2749,mp-1225592
2750,mp-1225640
2751,mp-1078003
2752,mp-20122
2753,mp-22149
2754,mp-22180
2755,mp-4337
2756,mp-21082
2757,mp-21159
2758,mp-777422
2759,mp-1207186
2760,mp-24151
2761,mp-2443
2762,mp-11367
2763,mp-864994
2764,mp-1225502
2765,mp-1225500
2766,mp-1183820
2767,mp-984767
2768,mp-984768
2769,mp-862692
2770,mp-1183786
2771,mp-1183780
2772,mp-1183799
2773,mp-1183844
2774,mp-865005
2775,mp-257
2776,mp-20898
2777,mp-22177
2778,mp-30374
2779,mp-1095190
2780,mp-1024940
2781,mp-1080594
2782,mp-22680
2783,mp-1080384
2784,mp-22723
2785,mp-569086
2786,mp-30606
2787,mp-22384
2788,mp-1078790
2789,mp-1025113
2790,mp-567588
2791,mp-861892
2792,mp-1079916
2793,mp-20236
2794,mp-1078142
2795,mp-20996
2796,mp-1358
2797,mp-1183791
2798,mp-1183826
2799,mp-1183810
2800,mp-1183792
2801,mp-1183806
2802,mp-1183808
2803,mp-866295
2804,mp-1183831
2805,mp-1183818
2806,mp-1183789
2807,mp-1183798
2808,mp-1183846
2809,mp-2077
2810,mp-1078820
2811,mp-862680
2812,mp-1205756
2813,mp-867762
2814,mp-867773
2815,mp-1205763
2816,mp-867826
2817,mp-20573
2818,mp-1078639
2819,mp-867831
2820,mp-867348
2821,mp-1206809
2822,mp-866007
2823,mp-865142
2824,mp-1183833
2825,mp-1183781
2826,mp-1546
2827,mp-1225534
2828,mp-21000
2829,mp-1096947
2830,mp-1225693
2831,mp-4985
2832,mp-1410
2833,mp-866126
2834,mp-2738
2835,mp-1206668
2836,mp-30452
2837,mp-4587
2838,mp-1078577
2839,mp-4510
2840,mp-1079636
2841,mp-421
2842,mp-6223
2843,mp-21415
2844,mp-5227
2845,mp-1077279
2846,mp-1179
2847,mp-1072208
2848,mp-2014
2849,mp-16326
2850,mp-1207097
2851,mp-569089
2852,mp-11242
2853,mp-20176
2854,mp-2226
2855,mp-1080454
2856,mp-1206592
2857,mp-797
2858,mp-1078613
2859,mp-916
2860,mp-2465
2861,mp-232
2862,mp-1388
2863,mp-1183779
2864,mp-15856
2865,mp-1206121
2866,mp-2470
2867,mp-28928
2868,mp-28929
2869,mp-1018675
2870,mp-1007
2871,mp-1225491
2872,mp-16327
2873,mp-1225550
2874,mp-1184087
2875,mp-1018677
2876,mp-1184079
2877,mp-814
2878,mp-1018683
2879,mp-2620
2880,mp-1095130
2881,mp-1077126
2882,mp-1206850
2883,mp-2954
2884,mp-4065
2885,mp-4171
2886,mp-4692
2887,mp-12088
2888,mp-3301
2889,mp-2893
2890,mp-30621
2891,mp-4177
2892,mp-1070146
2893,mp-31414
2894,mp-866287
2895,mp-1080405
2896,mp-21014
2897,mp-1078760
2898,mp-1079974
2899,mp-866290
2900,mp-865358
2901,mp-20021
2902,mp-570860
2903,mp-865364
2904,mp-2159
2905,mp-1018679
2906,mp-1086673
2907,mp-20626
2908,mp-20954
2909,mp-1025364
2910,mp-11374
2911,mp-11373
2912,mp-1184061
2913,mp-31166
2914,mp-568062
2915,mp-1007908
2916,mp-1018680
2917,mp-2415
2918,mp-1184080
2919,mp-1184116
2920,mp-1184109
2921,mp-1184135
2922,mp-1184137
2923,mp-1184120
2924,mp-866013
2925,mp-1184158
2926,mp-1184074
2927,mp-1184143
2928,mp-971924
2929,mp-971922
2930,mp-979417
2931,mp-979946
2932,mp-971799
2933,mp-1184424
2934,mp-980387
2935,mp-1184136
2936,mp-979917
2937,mp-979434
2938,mp-979712
2939,mp-1184149
2940,mp-2303
2941,mp-1225053
2942,mp-1018682
2943,mp-1018681
2944,mp-1079341
2945,mp-549728
2946,mp-1078837
2947,mp-865257
2948,mp-1225041
2949,mp-570093
2950,mp-30627
2951,mp-866009
2952,mp-5068
2953,mp-1184089
2954,mp-864981
2955,mp-864977
2956,mp-865161
2957,mp-13431
2958,mp-1225315
2959,mp-1070646
2960,mp-865159
2961,mp-1225300
2962,mp-1225288
2963,mp-1225310
2964,mp-3513
2965,mp-568541
2966,mp-1069561
2967,mp-12574
2968,mp-13038
2969,mp-864973
2970,mp-1225553
2971,mp-1206031
2972,mp-1025323
2973,mp-1225292
2974,mp-1095027
2975,mp-864963
2976,mp-1178367
2977,mp-864959
2978,mp-1184094
2979,mp-864960
2980,mp-865220
2981,mp-1225366
2982,mp-1225426
2983,mp-11705
2984,mp-1184152
2985,mp-1206476
2986,mp-1225427
2987,mp-1206933
2988,mp-1225455
2989,mp-1225325
2990,mp-1225386
2991,mp-21351
2992,mp-1184170
2993,mp-984660
2994,mp-1068319
2995,mp-1225405
2996,mp-1225415
2997,mp-984104
2998,mp-865221
2999,mp-864999
3000,mp-865219
3001,mp-864888
3002,mp-865006
3003,mp-1184111
3004,mp-1184078
3005,mp-865007
3006,mp-867349
3007,mp-1025363
3008,mp-864886
3009,mp-864917
3010,mp-1225313
3011,mp-1079605
3012,mp-1207036
3013,mp-984534
3014,mp-1225328
3015,mp-1184072
3016,mp-865216
3017,mp-1025240
3018,mp-865222
3019,mp-12669
3020,mp-1178366
3021,mp-769284
3022,mp-16037
3023,mp-1225289
3024,mp-30625
3025,mp-866008
3026,mp-866005
3027,mp-1184105
3028,mp-1184139
3029,mp-1184062
3030,mp-1184095
3031,mp-1225295
3032,mp-865156
3033,mp-984627
3034,mp-865157
3035,mp-984544
3036,mp-865004
3037,mp-1184070
3038,mp-1184107
3039,mp-865017
3040,mp-1184122
3041,mp-29676
3042,mp-1017557
3043,mp-1079307
3044,mp-1184100
3045,mp-1184065
3046,mp-20786
3047,mp-19881
3048,mp-31056
3049,mp-1207275
3050,mp-1184174
3051,mp-1225309
3052,mp-19818
3053,mp-1228345
3054,mp-19899
3055,mp-1184064
3056,mp-1184145
3057,mp-1205839
3058,mp-1183822
3059,mp-1079700
3060,mp-1205871
3061,mp-4189
3062,mp-10516
3063,mp-1207016
3064,mp-1184115
3065,mp-2621
3066,mp-570026
3067,mp-864646
3068,mp-16745
3069,mp-1079321
3070,mp-33882
3071,mp-569724
3072,mp-1225506
3073,mp-12902
3074,mp-30339
3075,mp-1184172
3076,mp-977535
3077,mp-1078592
3078,mp-1225584
3079,mp-1225490
3080,mp-1024985
3081,mp-1078826
3082,mp-1225548
3083,mp-1078545
